,scatter energy,scatter locations,absorption energies,absorption locations
871,0.474854,5,0.184341,0
872,0.474023,4,0.183859,2
873,0.404082,7,0.249717,6
874,0.188853,0,0.475791,7
875,0.426376,7,0.233103,4
876,0.472454,6,0.182167,3
877,0.428955,7,0.232825,4
878,0.407723,6,0.25069,5
879,0.163672,2,0.492804,4
880,0.434165,5,0.232457,4
881,0.430096,7,0.225549,4
882,0.476008,5,0.193801,0
883,0.433972,5,0.232939,4
884,0.433703,4,0.219683,7
885,0.472246,4,0.180939,0
886,0.427127,7,0.237702,4
887,0.42906,5,0.226243,4
888,0.397147,4,0.2568,5
889,0.473944,4,0.188053,1
890,0.419428,7,0.234656,6
891,0.423417,6,0.236692,5
892,0.432739,6,0.221942,7
893,0.431677,6,0.220668,7
894,0.470462,5,0.19986,0
895,0.426697,5,0.236565,4
896,0.190354,3,0.473862,7
897,0.432454,2,0.226257,1
898,0.468828,5,0.195203,0
899,0.429372,7,0.224552,4
900,0.427921,5,0.229029,4
901,0.471523,5,0.191091,3
902,0.469078,5,0.190169,0
903,0.427715,6,0.23378,5
904,0.412044,4,0.242511,5
905,0.476021,7,0.192726,1
906,0.476545,6,0.191758,3
907,0.167293,2,0.488488,4
908,0.468623,6,0.190344,3
909,0.471735,7,0.195335,1
910,0.43366,4,0.218545,7
911,0.431092,4,0.234739,7
912,0.0724195,0,0.594306,4
913,0.435001,5,0.232519,6
914,0.103624,3,0.56626,5
915,0.432165,7,0.23159,4
916,0.392189,5,0.266737,6
917,0.177142,2,0.483361,4
918,0.426827,6,0.236159,5
919,0.175709,2,0.49068,5
920,0.469073,6,0.183416,3
921,0.40746,7,0.259058,6
922,0.380793,4,0.274655,7
923,0.155654,1,0.497426,5
924,0.412631,6,0.248788,5
925,0.424542,7,0.22758,6
926,0.468883,7,0.18992,1
927,0.395321,5,0.263946,6
928,0.0858063,2,0.576666,6
929,0.418248,6,0.239774,5
930,0.412832,7,0.245151,4
931,0.201943,2,0.462381,4
932,0.407789,7,0.247319,4
933,0.433073,4,0.227124,6
934,0.424279,6,0.234144,7
935,0.420936,1,0.238354,0
936,0.430114,4,0.235106,7
937,0.402016,5,0.250301,4
938,0.412475,4,0.246909,5
939,0.193242,0,0.476216,7
940,0.432396,4,0.226631,5
941,0.372068,4,0.282618,7
942,0.422187,5,0.23378,4
943,0.432533,6,0.229946,5
944,0.190417,1,0.472789,5
945,0.426411,4,0.226163,7
946,0.42221,4,0.248691,7
947,0.428284,7,0.236479,4
948,0.388107,6,0.272329,5
949,0.422557,5,0.232762,6
950,0.473729,7,0.194565,2
951,0.419121,5,0.243407,4
952,0.43461,6,0.222715,7
953,0.412558,6,0.250726,7
954,0.411556,4,0.243767,7
955,0.179486,3,0.489174,4
956,0.429329,7,0.24087,6
957,0.42532,6,0.23231,7
958,0.412489,6,0.244709,5
959,0.382661,7,0.272874,4
960,0.432552,4,0.224564,7
961,0.419117,7,0.238836,4
962,0.474907,5,0.177373,3
963,0.472889,7,0.19842,2
964,0.384386,5,0.283236,4
965,0.427829,4,0.233107,7
966,0.474146,4,0.195402,2
967,0.393852,7,0.273161,4
968,0.353972,7,0.304427,4
969,0.198558,0,0.456391,7
970,0.393415,4,0.273947,5
971,0.416304,2,0.253637,1
972,0.405042,5,0.247893,6
973,0.411312,3,0.244686,0
974,0.392472,6,0.265463,5
975,0.433849,6,0.22196,7
976,0.358878,7,0.299325,6
977,0.372436,5,0.29782,6
978,0.475491,5,0.185721,0
979,0.418427,7,0.24709,6
980,0.469849,6,0.193012,3
981,0.473311,7,0.19394,1
982,0.472356,6,0.179756,2
983,0.47202,6,0.180013,3
984,0.410985,7,0.260545,6
985,0.398147,4,0.27366,7
986,0.477501,6,0.192609,2
987,0.402381,7,0.265839,6
988,0.41897,5,0.2368,4
989,0.477225,6,0.185783,3
990,0.425669,5,0.239391,6
991,0.408046,4,0.250661,5
992,0.419072,6,0.247046,5
993,0.382394,7,0.272691,6
994,0.46869,4,0.196713,0
995,0.429205,6,0.239921,7
996,0.47582,5,0.186421,3
997,0.419655,7,0.248755,4
998,0.473424,4,0.187346,0
999,0.408957,6,0.254908,5
1000,0.428265,5,0.237882,4
1001,0.420216,5,0.247899,6
1002,0.471137,5,0.187317,3
1003,0.418469,7,0.249302,6
1004,0.431559,4,0.225542,5
1005,0.076597,2,0.579282,4
1006,0.473948,7,0.193277,1
1007,0.472777,7,0.179963,1
1008,0.17043,0,0.489409,7
1009,0.408808,5,0.247656,4
1010,0.0829878,3,0.569354,5
1011,0.376672,4,0.279544,7
1012,0.112341,1,0.543831,7
1013,0.434503,5,0.227993,4
1014,0.469499,5,0.19588,0
1015,0.199251,1,0.462947,5
1016,0.469665,7,0.191669,2
1017,0.40903,5,0.24741,6
1018,0.429435,7,0.234224,4
1019,0.434005,5,0.226992,4
1020,0.426293,4,0.23086,7
1021,0.185719,1,0.483654,6
1022,0.189761,1,0.475779,6
1023,0.413838,5,0.238876,6
1024,0.471299,4,0.199774,1
1025,0.422723,6,0.234883,7
1026,0.178676,0,0.486158,7
1027,0.415265,7,0.240219,4
1028,0.435153,7,0.232008,6
1029,0.472221,7,0.185423,2
1030,0.195466,3,0.45835,4
1031,0.426684,5,0.229815,6
1032,0.424804,7,0.233339,6
1033,0.471724,7,0.190084,2
1034,0.42391,6,0.234452,5
1035,0.180047,0,0.479806,7
1036,0.471711,5,0.195852,3
1037,0.4753,7,0.194316,1
1038,0.432442,4,0.224775,7
1039,0.428627,6,0.225911,7
1040,0.203134,3,0.461555,4
1041,0.473955,7,0.187393,1
1042,0.432419,6,0.22332,5
1043,0.428295,7,0.227615,6
1044,0.403764,6,0.252774,7
1045,0.414656,4,0.241136,5
1046,0.472013,4,0.183325,1
1047,0.427212,5,0.225749,6
1048,0.435005,6,0.218262,5
1049,0.426442,7,0.228192,4
1050,0.368533,4,0.29339,7
1051,0.417718,4,0.235533,7
1052,0.426459,7,0.234257,5
1053,0.432324,6,0.225048,5
1054,0.191127,3,0.46359,7
1055,0.191501,1,0.477087,5
1056,0.199689,1,0.458175,5
1057,0.433282,7,0.22864,4
1058,0.408634,4,0.251541,7
1059,0.403222,5,0.261526,4
1060,0.195489,0,0.469527,7
1061,0.475085,5,0.183438,2
1062,0.409834,6,0.258737,5
1063,0.396336,5,0.257888,6
1064,0.434489,4,0.228868,5
1065,0.422002,4,0.230054,5
1066,0.425638,5,0.242695,4
1067,0.475961,7,0.179624,2
1068,0.42852,5,0.234696,6
1069,0.417582,7,0.239498,4
1070,0.410636,7,0.250385,6
1071,0.433665,4,0.228128,5
1072,0.471522,4,0.184184,1
1073,0.434308,5,0.23102,4
1074,0.396164,6,0.258154,7
1075,0.434347,6,0.219466,5
1076,0.402208,5,0.251453,4
1077,0.471574,5,0.195313,0
1078,0.12635,3,0.532545,5
1079,0.42274,6,0.237258,5
1080,0.471291,7,0.190482,2
1081,0.415751,7,0.249977,4
1082,0.430457,7,0.235252,6
1083,0.469748,5,0.190925,3
1084,0.429194,1,0.232328,2
1085,0.123395,3,0.542901,5
1086,0.47,4,0.201319,1
1087,0.469943,5,0.186962,3
1088,0.17943,1,0.491587,6
1089,0.471032,5,0.189101,3
1090,0.428628,7,0.232155,6
1091,0.414137,5,0.241911,6
1092,0.463692,5,0.195438,2
1093,0.17668,0,0.477398,6
1094,0.20384,3,0.454644,4
1095,0.469532,5,0.190307,2
1096,0.129408,1,0.529923,7
1097,0.427584,6,0.238099,5
1098,0.419588,6,0.245047,7
1099,0.469896,7,0.201192,2
1100,0.434132,6,0.232069,7
1101,0.410852,6,0.255992,7
1102,0.425414,6,0.245397,5
1103,0.470494,4,0.189388,1
1104,0.432247,5,0.237171,6
1105,0.171174,1,0.493236,5
1106,0.47511,5,0.188536,0
1107,0.19686,0,0.474832,6
1108,0.384837,6,0.279361,7
1109,0.18744,1,0.472955,5
1110,0.46976,5,0.194877,3
1111,0.429883,6,0.2348,7
1112,0.425482,4,0.238726,7
1113,0.476526,6,0.194124,2
1114,0.412176,6,0.242575,7
1115,0.421693,6,0.234661,7
1116,0.413183,3,0.252506,0
1117,0.124206,1,0.538747,7
1118,0.427304,6,0.24463,5
1119,0.176569,2,0.488858,4
1120,0.414236,7,0.252297,6
1121,0.424797,5,0.228739,4
1122,0.470441,6,0.198354,3
1123,0.431394,6,0.227717,5
1124,0.428344,6,0.239669,5
1125,0.413318,5,0.256031,4
1126,0.430802,5,0.237843,4
1127,0.471205,5,0.189148,0
1128,0.420579,4,0.238029,5
1129,0.469515,4,0.193693,0
1130,0.470301,5,0.182463,2
1131,0.402603,7,0.25929,4
1132,0.471361,5,0.188886,3
1133,0.420228,5,0.235673,4
1134,0.469823,4,0.197081,1
1135,0.129605,3,0.535925,6
1136,0.425771,6,0.233,7
1137,0.408668,5,0.244308,4
1138,0.394807,4,0.268316,7
1139,0.425098,6,0.235207,7
1140,0.407077,5,0.245109,6
1141,0.476499,4,0.176712,2
1142,0.394038,4,0.27505,7
1143,0.43045,6,0.222253,7
1144,0.43527,4,0.217443,5
1145,0.369994,6,0.285348,7
1146,0.476378,6,0.188124,3
1147,0.432358,6,0.237295,5
1148,0.424899,6,0.228153,5
1149,0.468728,6,0.195207,2
1150,0.414434,7,0.245134,4
1151,0.47526,5,0.184123,3
1152,0.433342,6,0.238365,5
1153,0.472675,4,0.187537,0
1154,0.472741,7,0.191837,2
1155,0.470629,6,0.196506,3
1156,0.194129,1,0.470864,5
1157,0.432162,3,0.219875,2
1158,0.431309,6,0.231091,7
1159,0.183412,3,0.471698,7
1160,0.435077,7,0.22799,4
1161,0.471903,4,0.199657,0
1162,0.402271,7,0.262782,6
1163,0.431147,4,0.225841,7
1164,0.432055,5,0.227344,4
1165,0.401722,6,0.25123,7
1166,0.128666,0,0.538509,4
1167,0.396928,6,0.258917,5
1168,0.472362,4,0.19152,0
1169,0.435396,5,0.22297,6
1170,0.346223,6,0.321523,7
1171,0.191,0,0.478975,6
1172,0.423227,5,0.229419,4
1173,0.178687,2,0.486846,4
1174,0.433578,7,0.225488,6
1175,0.464852,5,0.199329,2
1176,0.422757,7,0.233203,6
1177,0.469568,6,0.186666,3
1178,0.431312,6,0.230576,7
1179,0.432191,5,0.234154,6
1180,0.433084,6,0.222488,7
1181,0.430338,4,0.237933,7
1182,0.158756,3,0.501864,7
1183,0.473597,7,0.191815,2
1184,0.170986,1,0.495429,6
1185,0.425729,7,0.232096,6
1186,0.415436,4,0.250006,7
1187,0.41468,6,0.243591,7
1188,0.410978,4,0.258872,5
1189,0.476519,7,0.182895,2
1190,0.465625,5,0.204278,2
1191,0.469865,4,0.191514,1
1192,0.408075,6,0.25581,5
1193,0.167633,1,0.495422,6
1194,0.419826,7,0.235622,4
1195,0.151106,2,0.507175,4
1196,0.426835,6,0.240479,4
1197,0.473112,7,0.195775,1
1198,0.180992,2,0.485083,4
1199,0.475285,6,0.194688,3
1200,0.469144,4,0.19739,1
1201,0.428814,4,0.231557,7
1202,0.416669,4,0.246659,5
1203,0.180456,3,0.487591,7
1204,0.366785,4,0.292369,5
1205,0.429031,6,0.231926,7
1206,0.473253,7,0.192914,2
1207,0.470312,4,0.198983,1
1208,0.421517,4,0.233941,5
1209,0.426011,6,0.233254,5
1210,0.158835,2,0.499548,4
1211,0.426644,7,0.24283,4
1212,0.435207,7,0.230852,4
1213,0.473561,4,0.192714,0
1214,0.476444,7,0.177999,2
1215,0.473448,5,0.18951,3
1216,0.414088,6,0.239139,5
1217,0.432645,4,0.225095,5
1218,0.429034,4,0.234289,7
1219,0.469859,5,0.201701,0
1220,0.40881,7,0.253555,4
1221,0.419309,6,0.249129,7
1222,0.42555,3,0.226903,0
1223,0.180114,2,0.486142,5
1224,0.43289,5,0.232641,4
1225,0.423743,7,0.242072,4
1226,0.415965,7,0.254708,6
1227,0.432807,7,0.224955,6
1228,0.474868,4,0.191128,1
1229,0.474226,4,0.18165,1
1230,0.429176,3,0.23779,0
1231,0.470875,6,0.195618,2
1232,0.435206,7,0.234588,6
1233,0.206704,2,0.452742,4
1234,0.474499,4,0.186465,1
1235,0.403384,5,0.258092,4
1236,0.470513,7,0.183543,1
1237,0.473046,4,0.181228,3
1238,0.419999,5,0.233351,6
1239,0.435423,5,0.235011,6
1240,0.470203,5,0.196139,3
1241,0.419602,6,0.239484,5
1242,0.431435,6,0.22579,7
1243,0.419763,7,0.233667,4
1244,0.409544,6,0.245396,5
1245,0.434273,4,0.222283,5
1246,0.470213,7,0.187396,1
1247,0.424565,7,0.228236,4
1248,0.47285,6,0.191362,3
1249,0.187254,2,0.478965,5
1250,0.38952,7,0.273359,4
1251,0.182641,3,0.481647,7
1252,0.434113,6,0.230546,5
1253,0.399671,5,0.269646,4
1254,0.417572,7,0.245505,6
1255,0.43531,6,0.219047,5
1256,0.433632,4,0.230162,5
1257,0.471395,5,0.194393,0
1258,0.477198,6,0.183205,3
1259,0.472024,7,0.195941,1
1260,0.425604,7,0.226682,6
1261,0.423651,7,0.240954,6
1262,0.182861,2,0.479286,5
1263,0.383252,6,0.277062,5
1264,0.471639,4,0.195659,2
1265,0.424659,7,0.229654,4
1266,0.434161,0,0.230207,1
1267,0.434769,5,0.230094,6
1268,0.475314,6,0.188437,3
1269,0.423168,7,0.229046,4
1270,0.469325,4,0.194467,2
1271,0.418655,7,0.247466,6
1272,0.174594,1,0.492135,6
1273,0.420443,7,0.235917,6
1274,0.423273,6,0.237217,7
1275,0.0994178,0,0.5666,5
1276,0.427415,4,0.229197,7
1277,0.180644,1,0.490732,6
1278,0.432371,5,0.23835,4
1279,0.423913,5,0.23529,6
1280,0.403883,4,0.266551,5
1281,0.470279,5,0.200489,3
1282,0.376803,7,0.293349,6
1283,0.429658,6,0.226545,5
1284,0.18629,1,0.47288,5
1285,0.406172,6,0.251963,7
1286,0.431601,6,0.23799,5
1287,0.105983,1,0.560085,4
1288,0.391278,7,0.279494,4
1289,0.411259,7,0.250108,6
1290,0.429648,6,0.229661,7
1291,0.425845,5,0.233006,4
1292,0.400157,5,0.25782,6
1293,0.470191,4,0.197079,1
1294,0.477345,7,0.177982,1
1295,0.179097,3,0.487598,7
1296,0.421698,4,0.249852,5
1297,0.476946,5,0.185641,3
1298,0.470757,6,0.181531,2
1299,0.432762,6,0.23366,5
1300,0.408074,5,0.249047,6
1301,0.429695,7,0.227651,4
1302,0.188673,2,0.480015,4
1303,0.473294,5,0.190171,3
1304,0.434635,7,0.233996,6
1305,0.375065,0,0.287133,1
1306,0.386973,7,0.280671,4
1307,0.187846,2,0.48306,4
1308,0.360893,7,0.309566,6
1309,0.417731,6,0.244067,5
1310,0.380054,7,0.277131,6
1311,0.474389,5,0.190155,3
1312,0.395734,4,0.276253,7
1313,0.476085,5,0.193343,3
1314,0.412788,5,0.247923,6
1315,0.398669,5,0.261472,6
1316,0.43367,6,0.221002,5
1317,0.405666,7,0.255428,6
1318,0.395344,7,0.263639,4
1319,0.209356,0,0.449285,6
1320,0.166691,3,0.503652,4
1321,0.419771,5,0.236722,6
1322,0.426063,4,0.228991,5
1323,0.354866,4,0.304193,5
1324,0.408916,7,0.261021,6
1325,0.196115,2,0.459475,4
1326,0.432086,4,0.228531,7
1327,0.413165,7,0.245221,4
1328,0.420434,4,0.236802,5
1329,0.431353,6,0.232418,5
1330,0.427667,6,0.225465,7
1331,0.469334,6,0.200726,2
1332,0.434557,5,0.225935,4
1333,0.141614,2,0.516892,4
1334,0.477318,7,0.187501,2
1335,0.409367,6,0.252241,5
1336,0.415005,7,0.245279,4
1337,0.417555,4,0.246005,5
1338,0.422578,4,0.243897,5
1339,0.412645,7,0.23997,6
1340,0.410794,4,0.257679,5
1341,0.401001,0,0.251686,1
1342,0.431407,7,0.223168,4
1343,0.427149,7,0.244111,6
1344,0.433923,5,0.233794,4
1345,0.431776,6,0.223472,5
1346,0.422705,5,0.237823,4
1347,0.407606,6,0.263917,7
1348,0.121062,0,0.546274,4
1349,0.422842,5,0.247642,6
1350,0.472981,4,0.18908,1
1351,0.403091,6,0.250145,7
1352,0.425311,6,0.230958,7
1353,0.429984,7,0.224626,4
1354,0.395242,5,0.271148,6
1355,0.113766,1,0.544713,7
1356,0.422908,5,0.247964,6
1357,0.472874,5,0.188963,3
1358,0.19481,0,0.467908,7
1359,0.426072,2,0.226346,3
1360,0.432149,5,0.235013,4
1361,0.201608,3,0.466635,7
1362,0.353326,0,0.311076,1
1363,0.192347,3,0.47779,7
1364,0.43485,5,0.229388,4
1365,0.427967,7,0.237146,4
1366,0.180325,3,0.47431,7
1367,0.472543,4,0.186327,0
1368,0.186846,3,0.475555,7
1369,0.420471,6,0.246079,5
1370,0.43332,5,0.228681,4
1371,0.434082,0,0.218161,3
1372,0.426599,7,0.229547,4
1373,0.403962,6,0.253407,7
1374,0.435124,5,0.232711,4
1375,0.469094,6,0.201509,2
1376,0.427623,6,0.240039,7
1377,0.430297,6,0.226653,5
1378,0.470819,4,0.195782,3
1379,0.472962,7,0.193048,1
1380,0.166167,3,0.486928,4
1381,0.181357,2,0.478431,4
1382,0.427415,7,0.230644,6
1383,0.392366,6,0.277963,7
1384,0.379924,5,0.281321,6
1385,0.382431,5,0.272678,4
1386,0.118161,2,0.551215,7
1387,0.429744,5,0.225751,6
1388,0.472807,4,0.179311,1
1389,0.414784,7,0.238839,6
1390,0.172677,2,0.495368,4
1391,0.431854,5,0.236227,4
1392,0.422798,6,0.249018,5
1393,0.110643,1,0.55065,4
1394,0.421577,4,0.238836,7
1395,0.432808,4,0.238489,5
1396,0.472532,6,0.182165,3
1397,0.426961,3,0.225207,2
1398,0.434832,4,0.228544,7
1399,0.470679,4,0.185529,1
1400,0.422255,5,0.231108,4
1401,0.417589,4,0.234571,7
1402,0.420505,7,0.244335,6
1403,0.470651,4,0.189372,0
1404,0.471628,6,0.181498,2
1405,0.190159,1,0.481807,6
1406,0.171679,1,0.492449,6
1407,0.428427,5,0.231239,6
1408,0.409994,4,0.24659,7
1409,0.425221,5,0.232468,4
1410,0.473583,4,0.19003,1
1411,0.437166,7,0.218818,5
1412,0.434723,7,0.221603,4
1413,0.194157,3,0.466041,7
1414,0.149725,3,0.510322,7
1415,0.428784,6,0.241794,7
1416,0.423159,4,0.234199,5
1417,0.423675,5,0.233482,6
1418,0.427896,6,0.22903,7
1419,0.477084,4,0.181942,1
1420,0.0921059,1,0.570437,7
1421,0.463872,5,0.197282,2
1422,0.434244,7,0.221851,4
1423,0.419932,4,0.237895,5
1424,0.418757,7,0.237328,6
1425,0.180339,1,0.48162,5
1426,0.43445,6,0.235128,5
1427,0.188705,1,0.480597,6
1428,0.435031,7,0.217852,4
1429,0.470275,4,0.184265,0
1430,0.468732,7,0.187851,2
1431,0.412058,7,0.240203,4
1432,0.423028,5,0.24534,6
1433,0.189161,2,0.479292,4
1434,0.416598,4,0.249147,7
1435,0.42788,1,0.227927,0
1436,0.185744,0,0.476195,6
1437,0.428475,4,0.225545,5
1438,0.434542,7,0.227043,4
1439,0.423076,6,0.234872,5
1440,0.477,5,0.192278,3
1441,0.419052,5,0.239798,4
1442,0.146734,1,0.508073,5
1443,0.199314,2,0.460801,4
1444,0.420617,7,0.241009,4
1445,0.144811,2,0.519281,4
1446,0.194038,1,0.458275,5
1447,0.188979,0,0.471479,6
1448,0.393121,7,0.270575,4
1449,0.4741,6,0.192777,2
1450,0.472229,4,0.181375,0
1451,0.424706,4,0.245046,5
1452,0.43462,7,0.22383,4
1453,0.418097,7,0.234702,6
1454,0.414296,6,0.251319,5
1455,0.184957,2,0.482117,4
1456,0.428389,7,0.224978,6
1457,0.429498,6,0.232697,5
1458,0.432287,5,0.226018,4
1459,0.119132,3,0.540683,6
1460,0.468836,4,0.185323,0
1461,0.41968,4,0.234924,7
1462,0.396377,7,0.257356,4
1463,0.477039,7,0.176268,1
1464,0.42995,5,0.22869,4
1465,0.474458,5,0.187608,0
1466,0.356337,6,0.310131,7
1467,0.0986141,0,0.568567,5
1468,0.424912,6,0.23979,7
1469,0.434701,4,0.223193,5
1470,0.39371,5,0.268022,4
1471,0.432584,6,0.232004,5
1472,0.427978,7,0.243948,4
1473,0.420461,4,0.24175,7
1474,0.428397,5,0.229878,4
1475,0.473193,4,0.195356,0
1476,0.472135,6,0.188073,2
1477,0.472354,5,0.181858,0
1478,0.476019,7,0.182517,2
1479,0.428064,5,0.228984,6
1480,0.425869,6,0.243166,5
1481,0.430295,7,0.224179,4
1482,0.135063,1,0.518353,6
1483,0.431733,4,0.222966,7
1484,0.471168,6,0.185448,3
1485,0.471757,5,0.182369,0
1486,0.385512,4,0.273219,7
1487,0.181425,2,0.482915,4
1488,0.432461,6,0.2216,7
1489,0.416594,6,0.240585,7
1490,0.43765,6,0.216868,4
1491,0.418302,2,0.239691,3
1492,0.428581,2,0.234821,1
1493,0.475274,6,0.195045,2
1494,0.417104,4,0.246721,7
1495,0.476506,4,0.183858,3
1496,0.46874,4,0.193655,1
1497,0.425916,5,0.242365,4
1498,0.471467,4,0.197561,0
1499,0.472854,5,0.186263,0
1500,0.410177,5,0.24318,6
1501,0.432322,7,0.225974,6
1502,0.477028,4,0.177167,0
1503,0.433818,4,0.222558,5
1504,0.210711,1,0.452,5
1505,0.475886,5,0.17828,0
1506,0.427508,0,0.225005,1
1507,0.414556,5,0.254163,6
1508,0.470259,6,0.182942,2
1509,0.477211,4,0.187943,0
1510,0.47168,6,0.197383,2
1511,0.473195,7,0.196957,1
1512,0.431504,5,0.225312,4
1513,0.128321,0,0.539661,5
1514,0.404309,5,0.259186,4
1515,0.397739,6,0.260459,7
1516,0.426017,7,0.229405,6
1517,0.418101,0,0.242101,1
1518,0.372404,5,0.284041,4
1519,0.471028,4,0.192054,0
1520,0.4258,6,0.24093,7
1521,0.475193,7,0.178373,1
1522,0.425839,5,0.24589,4
1523,0.428615,4,0.22371,7
1524,0.107472,0,0.561756,5
1525,0.393356,6,0.258966,5
1526,0.422996,6,0.230047,7
1527,0.43375,5,0.228196,4
1528,0.41837,4,0.252464,7
1529,0.197771,1,0.455826,6
1530,0.422059,7,0.231161,6
1531,0.430564,4,0.231026,7
1532,0.415318,7,0.241464,4
1533,0.429924,4,0.225172,7
1534,0.431298,7,0.223058,6
1535,0.475774,4,0.187739,2
1536,0.41966,5,0.235456,4
1537,0.431573,6,0.227573,5
1538,0.469838,6,0.186656,3
1539,0.430861,6,0.22483,7
1540,0.472189,6,0.193629,3
1541,0.127281,1,0.529317,7
1542,0.469617,6,0.1933,3
1543,0.181381,0,0.485514,7
1544,0.403153,4,0.263096,7
1545,0.4293,7,0.222815,4
1546,0.471078,5,0.187798,0
1547,0.405555,7,0.246969,4
1548,0.430899,5,0.240583,4
1549,0.472408,6,0.188005,2
1550,0.43234,6,0.229339,7
1551,0.209921,1,0.456045,6
1552,0.477499,7,0.191742,2
1553,0.17534,0,0.485451,6
1554,0.434206,5,0.221117,6
1555,0.424861,1,0.240802,2
1556,0.186889,3,0.473135,7
1557,0.43036,4,0.226357,5
1558,0.430572,4,0.224854,7
1559,0.408462,4,0.25487,7
1560,0.408787,5,0.247346,4
1561,0.347667,7,0.309578,4
1562,0.471574,5,0.190093,0
1563,0.433302,5,0.233968,4
1564,0.469975,7,0.194531,1
1565,0.430812,4,0.224804,7
1566,0.474152,5,0.18793,0
1567,0.423153,6,0.233026,7
1568,0.476968,7,0.183743,1
1569,0.425366,6,0.238733,5
1570,0.412261,2,0.250553,3
1571,0.431933,6,0.238085,5
1572,0.41686,4,0.250759,5
1573,0.433541,7,0.223025,4
1574,0.169435,0,0.485178,7
1575,0.435495,6,0.221068,7
1576,0.385771,7,0.267973,4
1577,0.390414,5,0.269939,4
1578,0.413738,7,0.245879,6
1579,0.430666,1,0.223049,2
1580,0.431268,5,0.230599,6
1581,0.429734,7,0.238135,4
1582,0.432755,5,0.224091,4
1583,0.42513,6,0.229267,7
1584,0.426926,7,0.226504,6
1585,0.411729,7,0.242332,6
1586,0.434054,5,0.225925,4
1587,0.424511,5,0.237681,4
1588,0.125436,1,0.542127,7
1589,0.39772,7,0.272238,4
1590,0.43111,7,0.224937,4
1591,0.434112,7,0.22289,4
1592,0.422133,7,0.244814,6
1593,0.195731,1,0.475743,5
1594,0.127404,2,0.538049,7
1595,0.415045,7,0.248085,4
1596,0.471737,4,0.195532,0
1597,0.129418,2,0.537233,7
1598,0.434419,6,0.232931,5
1599,0.426983,0,0.233009,3
1600,0.420204,1,0.238761,2
1601,0.412973,7,0.248678,4
1602,0.428325,6,0.243397,7
1603,0.430188,6,0.223648,5
1604,0.419223,6,0.233988,5
1605,0.435463,4,0.219769,5
1606,0.319559,4,0.333059,7
1607,0.475326,7,0.188636,1
1608,0.434751,6,0.22375,7
1609,0.47439,5,0.18992,0
1610,0.476979,6,0.178586,3
1611,0.186467,3,0.4788,4
1612,0.43476,5,0.218092,6
1613,0.431823,6,0.223756,5
1614,0.469293,5,0.189548,2
1615,0.409558,5,0.259403,6
1616,0.189728,0,0.479455,6
1617,0.432474,4,0.232105,5
1618,0.411952,4,0.241727,5
1619,0.405062,4,0.257831,5
1620,0.396061,7,0.268131,6
1621,0.469109,5,0.201671,3
1622,0.197611,1,0.457875,6
1623,0.422399,7,0.231779,6
1624,0.475303,7,0.180541,1
1625,0.192976,3,0.476256,7
1626,0.406697,7,0.255549,6
1627,0.389697,6,0.279173,5
1628,0.419238,6,0.240524,5
1629,0.416359,7,0.247209,4
1630,0.432196,5,0.22183,4
1631,0.47533,4,0.178856,3
1632,0.426181,5,0.233668,4
1633,0.179448,1,0.491426,6
1634,0.187102,0,0.474416,7
1635,0.426824,7,0.239834,6
1636,0.475764,6,0.177214,3
1637,0.47719,4,0.185847,0
1638,0.477646,7,0.188152,2
1639,0.434531,4,0.229701,5
1640,0.410545,5,0.250035,6
1641,0.185471,3,0.48006,7
1642,0.475201,4,0.182528,2
1643,0.430263,7,0.222201,4
1644,0.470795,4,0.194213,2
1645,0.469614,6,0.189963,2
1646,0.429767,4,0.224862,5
1647,0.201093,0,0.459581,7
1648,0.183976,3,0.481909,4
1649,0.469816,5,0.187571,2
1650,0.404637,4,0.262801,7
1651,0.434752,6,0.229012,5
1652,0.411066,6,0.246616,7
1653,0.471161,6,0.188965,3
1654,0.421745,6,0.243264,7
1655,0.470253,5,0.201642,3
1656,0.422443,4,0.248225,5
1657,0.413688,5,0.245176,6
1658,0.196347,2,0.462506,4
1659,0.435193,6,0.23424,5
1660,0.430726,3,0.222719,0
1661,0.412584,5,0.242045,6
1662,0.430733,4,0.233191,7
1663,0.47036,4,0.198053,1
1664,0.183604,0,0.475085,6
1665,0.419855,0,0.234743,1
1666,0.407933,6,0.247106,5
1667,0.475829,4,0.179583,0
1668,0.472181,4,0.187823,1
1669,0.121365,3,0.542189,6
1670,0.409628,7,0.250216,6
1671,0.431669,6,0.233449,7
1672,0.474961,7,0.190682,1
1673,0.467214,4,0.202071,3
1674,0.475466,7,0.178605,2
1675,0.471825,4,0.196425,0
1676,0.47475,5,0.177953,2
1677,0.128205,0,0.538865,7
1678,0.472126,5,0.184545,0
1679,0.474415,6,0.18797,3
1680,0.470012,6,0.197296,3
1681,0.42423,1,0.238905,0
1682,0.434607,7,0.226357,4
1683,0.469933,4,0.197595,0
1684,0.422774,7,0.24388,6
1685,0.425738,5,0.237904,6
1686,0.363354,4,0.296918,5
1687,0.184475,2,0.484061,5
1688,0.427651,7,0.230571,6
1689,0.18076,1,0.475623,5
1690,0.474719,7,0.191011,1
1691,0.476344,4,0.185568,1
1692,0.190066,1,0.467598,6
1693,0.473663,4,0.195922,0
1694,0.434094,5,0.218716,4
1695,0.415672,7,0.250475,4
1696,0.432888,6,0.236639,7
1697,0.174529,3,0.488348,4
1698,0.470043,4,0.198978,1
1699,0.432746,6,0.220665,5
